================================================
  NLOC    CCN   token  PARAM  length  location
     10       0.0     0.0        0.0         0     .\src\codes\result1585496421724.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585496655279.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585496745103.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585496921480.py
     37      29.0    14.0      257.0         1     .\src\codes\result1585497150271.py
     32      25.0    15.0      294.0         1     .\src\codes\result1585497525095.py
     47      41.0    26.0      426.0         1     .\src\codes\result1585497744458.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585498019315.py
     19       7.0     2.5       43.0         2     .\src\codes\result1585498160261.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585498507822.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585498534728.py
      2       0.0     0.0        0.0         0     .\src\codes\result1585498582684.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585499114943.py
     31       9.0     6.0      114.0         2     .\src\codes\result1585499873529.py
     27      24.0    12.0      165.0         1     .\src\codes\result1585500626456.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585501561148.py
     16      14.0    14.0      187.0         1     .\src\codes\result1585501643052.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585501695889.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585501807576.py
     15       6.0     4.0       59.0         1     .\src\codes\result1585501948571.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585501962659.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585502092528.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585502386942.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585502586770.py
     43      39.0    22.0      362.0         1     .\src\codes\result1585502769746.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585503557547.py
     10       3.0     2.0       62.0         1     .\src\codes\result1585503917299.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585504441737.py
     15       0.0     0.0        0.0         0     .\src\codes\result1585506638799.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585507215473.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585507317578.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585507640034.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585507726846.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585507857503.py
     49       8.8     4.0       80.2         4     .\src\codes\result1585509706302.py
     22      15.0     8.0      118.0         1     .\src\codes\result1585510032989.py
     21       0.0     0.0        0.0         0     .\src\codes\result1585526929023.py
     29       0.0     0.0        0.0         0     .\src\codes\result1585527511286.py
     41       0.0     0.0        0.0         0     .\src\codes\result1585528351159.py
     29       0.0     0.0        0.0         0     .\src\codes\result1585529539186.py
     32      24.0    11.0      157.0         1     .\src\codes\result1585530557755.py
     35      21.0     8.0      186.0         1     .\src\codes\result1585531186490.py
     30      23.0     7.0      134.0         1     .\src\codes\result1585531502578.py
      4       0.0     0.0        0.0         0     .\src\codes\result1585532765459.py
      8       0.0     0.0        0.0         0     .\src\codes\result1585533827603.py
     19       6.5     1.5       30.5         2     .\src\codes\result1585534327337.py
     26      17.0     5.0      137.0         1     .\src\codes\result1585534758731.py
     19       2.0     2.0       60.0         1     .\src\codes\result1585535141467.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585535632684.py
     24       8.0     4.0       64.0         2     .\src\codes\result1585535941770.py
      4       0.0     0.0        0.0         0     .\src\codes\result1585536010806.py
     24      18.0    14.0      136.0         1     .\src\codes\result1585536339554.py
     18      13.0     2.0       59.0         1     .\src\codes\result1585536341579.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585536438511.py
      9       0.0     0.0        0.0         0     .\src\codes\result1585536478807.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585536751992.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585536925914.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585537137509.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585537202835.py
     14       0.0     0.0        0.0         0     .\src\codes\result1585537269137.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585537365869.py
      6       2.0     3.0       31.0         1     .\src\codes\result1585537376581.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585537528075.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585537695306.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585537803683.py
     20       0.0     0.0        0.0         0     .\src\codes\result1585537922382.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585538103722.py
     12       7.0     3.0       59.0         1     .\src\codes\result1585538147039.py
     16       0.0     0.0        0.0         0     .\src\codes\result1585538179972.py
     18       0.0     0.0        0.0         0     .\src\codes\result1585538228926.py
     39      32.0    12.0      222.0         1     .\src\codes\result1585538231644.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585538374688.py
     19       6.5     3.0       71.0         2     .\src\codes\result1585538417442.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585538502015.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585538571701.py
      9       3.0     1.0      101.0         1     .\src\codes\result1585538599194.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585538647623.py
     32      12.5     3.5      124.5         2     .\src\codes\result1585539052784.py
     45       6.8     3.5       80.2         4     .\src\codes\result1585539246968.py
     56      12.8     5.0       99.0         4     .\src\codes\result1585539731506.py
     11       4.0     2.0       29.0         1     .\src\codes\result1585539861464.py
     21       7.5     5.5       81.5         2     .\src\codes\result1585539890438.py
     12       0.0     0.0        0.0         0     .\src\codes\result1585545966665.py
      5       0.0     0.0        0.0         0     .\src\codes\result1585546584396.py
      6       0.0     0.0        0.0         0     .\src\codes\result1585546728130.py
     10       0.0     0.0        0.0         0     .\src\codes\result1585546942126.py
     25      21.0    21.0      155.0         1     .\src\codes\result1585547037529.py
      7       0.0     0.0        0.0         0     .\src\codes\result1585547298323.py
     23       9.5     4.0       80.5         2     .\src\codes\result1585547862040.py
     21       5.5     2.5       40.0         2     .\src\codes\result1585551032513.py
     20       9.0     3.0       54.5         2     .\src\codes\result1585551224775.py
     29      12.0     6.0       77.0         1     .\src\codes\result1585551542598.py
     16      12.0     4.0       61.0         1     .\src\codes\result1585551705257.py
     29      12.0     6.0       77.0         1     .\src\codes\result1585552533846.py
     33      12.0     6.0       77.0         1     .\src\codes\result1585552698204.py
     13       0.0     0.0        0.0         0     .\src\codes\result1585552885707.py
     42      31.0    10.0      234.0         1     .\src\codes\result1585554017585.py
     11       2.0     1.0       36.0         1     .\src\codes\result1585554762020.py
     17       5.0     2.0       29.0         1     .\src\codes\result1585555689351.py
     28      27.0    12.0      197.0         1     .\src\codes\result1585555838955.py
     29      22.0    12.0      204.0         1     .\src\codes\result1585556759394.py
